,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
27,1.0,0,56.3560112144,"[-32.0, 0.0]",-1.0,"[18, 26]",0.616892270627,1,1.0,1.0,-32.0,31.6227766017,64.0,"[0.0, 0.0]",8
28,1.0,0,49.0306026885,"[-144.0, -100.0]",-5.0,"[-96, -90]",0.650604585186,1,1.0,1.0,-44.0,10.7703296143,64.0,"[-100.0, -100.0]",7
29,,0,,"[-56.0, 100.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 100.0]",6
30,1.0,0,54.5893762558,"[144.0, 0.0]",-1.0,"[90, 8]",0.66743971128,1,1.0,1.0,44.0,12.8062484749,64.0,"[100.0, 0.0]",5
31,1.0,0,44.1814440687,"[44.0, -100.0]",0.0,"[0, -96]",0.684151054127,1,1.0,1.0,44.0,4.0,64.0,"[0.0, -100.0]",4
32,-2.0,0,62.2976725087,"[32.0, -100.0]",-1.0,"[-27, -120]",0.683967482299,4,1.0,0.0,32.0,33.6005952328,64.0,"[0.0, -100.0]",3
33,1.0,0,46.8401537145,"[-56.0, 0.0]",0.0,"[-101, 13]",0.817915705964,1,1.0,1.0,44.0,13.0384048104,64.0,"[-100.0, 0.0]",2
34,1.0,0,51.3517283059,"[-68.0, 100.0]",0.0,"[-119, 106]",0.867482795031,1,1.0,1.0,32.0,19.9248588452,64.0,"[-100.0, 100.0]",1
35,-2.0,0,80.0,"[44.0, 0.0]",-1.0,"[-36, 0]",0.817286574515,4,1.0,0.0,44.0,36.0,64.0,"[0.0, 0.0]",0
36,,1,,"[32.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 100.0]",35
37,,1,,"[132.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 0.0]",34
38,,1,,"[-32.0, -100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, -100.0]",33
39,,1,,"[-144.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 100.0]",32
40,1.0,1,64.6219776856,"[-144.0, 0.0]",0.0,"[-84, 24]",0.533481572871,1,1.0,1.0,-44.0,28.8444102037,64.0,"[-100.0, 0.0]",31
41,1.0,1,54.1202365109,"[144.0, 100.0]",-5.0,"[92, 115]",0.650484407204,1,1.0,1.0,44.0,17.0,64.0,"[100.0, 100.0]",30
42,1.0,1,43.7378554573,"[-68.0, 0.0]",-1.0,"[-111, -8]",0.584632606944,1,1.0,1.0,32.0,13.6014705087,64.0,"[-100.0, 0.0]",29
43,1.0,1,51.0,"[-44.0, 0.0]",-5.0,"[1, 24]",0.56692258548,1,1.0,1.0,-44.0,24.0208242989,64.0,"[0.0, 0.0]",28
44,1.0,1,34.1320963318,"[-32.0, 100.0]",-1.0,"[2, 103]",0.633466009866,1,1.0,1.0,-32.0,3.60555127546,64.0,"[0.0, 100.0]",27
45,1.0,1,33.5410196625,"[-132.0, 100.0]",0.0,"[-102, 85]",0.618064606446,1,1.0,1.0,-32.0,15.1327459504,64.0,"[-100.0, 100.0]",26
46,,1,,"[144.0, 100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 100.0]",25
47,1.0,1,60.3738353925,"[-144.0, -100.0]",0.0,"[-90, -73]",0.633754436858,1,1.0,1.0,-44.0,28.7923600978,64.0,"[-100.0, -100.0]",24
48,1.0,1,56.7186036499,"[-144.0, -100.0]",-5.0,"[-88, -109]",0.516955304076,1,1.0,1.0,-44.0,15.0,64.0,"[-100.0, -100.0]",23
49,1.0,1,60.1331855135,"[-132.0, -100.0]",-1.0,"[-72, -96]",0.616727026063,1,1.0,1.0,-32.0,28.2842712475,64.0,"[-100.0, -100.0]",22
50,1.0,1,50.0099990002,"[-132.0, 100.0]",-5.0,"[-82, 101]",0.60092543019,1,1.0,1.0,-32.0,18.0277563773,64.0,"[-100.0, 100.0]",21
51,1.0,1,50.5964425627,"[132.0, -100.0]",0.0,"[84, -84]",0.617231773445,1,1.0,1.0,32.0,22.627416998,64.0,"[100.0, -100.0]",20
52,1.0,1,49.244289009,"[-132.0, -100.0]",0.0,"[-84, -89]",0.601124625187,1,1.0,1.0,-32.0,19.4164878389,64.0,"[-100.0, -100.0]",19
53,1.0,1,42.1900462195,"[-56.0, 0.0]",0.0,"[-98, -4]",0.567010315484,1,1.0,1.0,44.0,4.472135955,64.0,"[-100.0, 0.0]",18
54,1.0,1,54.083269132,"[44.0, 0.0]",-5.0,"[-10, -3]",0.567298141657,1,1.0,1.0,44.0,10.4403065089,64.0,"[0.0, 0.0]",17
55,1.0,1,44.6430285711,"[-68.0, -100.0]",-1.0,"[-111, -88]",0.633887533913,1,1.0,1.0,32.0,16.2788205961,64.0,"[-100.0, -100.0]",16
56,1.0,1,46.872166581,"[-44.0, 100.0]",-1.0,"[2, 91]",0.617551747127,1,1.0,1.0,-44.0,9.21954445729,64.0,"[0.0, 100.0]",15
57,1.0,1,46.270941205,"[32.0, 100.0]",-5.0,"[-14, 95]",0.584227607469,1,1.0,1.0,32.0,14.8660687473,64.0,"[0.0, 100.0]",14
58,1.0,1,46.5295604965,"[144.0, -100.0]",-1.0,"[98, -107]",0.65055050503,1,1.0,1.0,44.0,7.28010988928,64.0,"[100.0, -100.0]",13
59,,1,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",12
60,1.0,1,42.7200187266,"[-132.0, 100.0]",-1.0,"[-96, 123]",0.599974522251,1,1.0,1.0,-32.0,23.3452350599,64.0,"[-100.0, 100.0]",11
61,-1.0,1,12.5299640861,"[68.0, 0.0]",0.0,"[62, 11]",0.518337951158,2,1.0,0.0,-32.0,39.5600808897,64.0,"[100.0, 0.0]",10
62,1.0,1,40.0,"[32.0, -100.0]",-5.0,"[-8, -100]",0.600308316411,1,1.0,1.0,32.0,8.0,64.0,"[0.0, -100.0]",9
63,1.0,1,66.9103878333,"[44.0, 100.0]",0.0,"[-22, 89]",0.700782178086,1,1.0,1.0,44.0,24.5967477525,64.0,"[0.0, 100.0]",8
64,1.0,1,67.2681202354,"[56.0, 0.0]",-1.0,"[123, 6]",0.617883137777,1,1.0,1.0,-44.0,23.769728648,64.0,"[100.0, 0.0]",7
65,1.0,1,37.6563407675,"[56.0, -100.0]",0.0,"[93, -107]",0.633316989173,1,1.0,1.0,-44.0,9.89949493661,64.0,"[100.0, -100.0]",6
66,-2.0,1,74.4311762637,"[144.0, 100.0]",-5.0,"[80, 62]",0.66687367321,4,1.0,0.0,44.0,42.9418211072,64.0,"[100.0, 100.0]",5
67,-2.0,1,72.5327512232,"[-68.0, 0.0]",-1.0,"[-138, 19]",0.65094228508,4,1.0,0.0,32.0,42.4852915725,64.0,"[-100.0, 0.0]",4
68,1.0,1,61.9838688692,"[44.0, -100.0]",-1.0,"[-15, -81]",0.650915545528,1,1.0,1.0,44.0,24.2074368738,64.0,"[0.0, -100.0]",3
69,1.0,1,66.7607669219,"[56.0, -100.0]",-5.0,"[120, -81]",0.667124845088,1,1.0,1.0,-44.0,27.5862284483,64.0,"[100.0, -100.0]",2
70,1.0,1,47.1274866718,"[68.0, 0.0]",-5.0,"[113, -14]",0.633192004054,1,1.0,1.0,-32.0,19.1049731745,64.0,"[100.0, 0.0]",1
71,1.0,1,48.6621002424,"[144.0, 0.0]",0.0,"[96, -8]",0.616426280816,1,1.0,1.0,44.0,8.94427191,64.0,"[100.0, 0.0]",0
72,1.0,2,56.0802995712,"[-56.0, 0.0]",-5.0,"[-108, 21]",0.700565857813,1,1.0,1.0,44.0,22.4722050542,64.0,"[-100.0, 0.0]",35
73,1.0,2,45.8802789878,"[-44.0, -100.0]",-5.0,"[0, -87]",0.617118205293,1,1.0,1.0,-44.0,13.0,64.0,"[0.0, -100.0]",34
74,,2,,"[-44.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 0.0]",33
75,,2,,"[-132.0, 100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",32
76,,2,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",31
77,1.0,2,52.7730992078,"[-32.0, 0.0]",-1.0,"[15, 24]",0.634522373904,1,1.0,1.0,-32.0,28.3019433962,64.0,"[0.0, 0.0]",30
78,1.0,2,32.5576411922,"[-68.0, 100.0]",-1.0,"[-90, 124]",0.650765924132,1,1.0,1.0,32.0,26.0,64.0,"[-100.0, 100.0]",29
79,,2,,"[44.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, -100.0]",28
80,1.0,2,70.4556598152,"[44.0, -100.0]",0.0,"[-26, -92]",0.650597975357,1,1.0,1.0,44.0,27.2029410175,64.0,"[0.0, -100.0]",27
81,0.0,2,25.0,"[-68.0, 100.0]",-5.0,"[-83, 80]",0.666830709553,3,1.0,-4.0,32.0,26.2488094968,64.0,"[-100.0, 100.0]",26
82,1.0,2,42.0594816896,"[-32.0, 0.0]",-5.0,"[8, -13]",0.700395205175,1,1.0,1.0,-32.0,15.2643375225,64.0,"[0.0, 0.0]",25
83,1.0,2,56.8594759033,"[-68.0, 0.0]",0.0,"[-120, -23]",0.734115030733,1,1.0,1.0,32.0,30.4795013083,64.0,"[-100.0, 0.0]",24
84,,2,,"[-56.0, -100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, -100.0]",23
85,,2,,"[132.0, -100.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, -100.0]",22
86,1.0,2,71.5681493403,"[144.0, 0.0]",-1.0,"[73, -9]",0.617968464154,1,1.0,1.0,44.0,28.4604989415,64.0,"[100.0, 0.0]",21
87,1.0,2,50.2493781056,"[-68.0, 0.0]",-1.0,"[-118, -5]",0.634815607918,1,1.0,1.0,32.0,18.6815416923,64.0,"[-100.0, 0.0]",20
88,-2.0,2,81.215762017,"[-44.0, -100.0]",0.0,"[36, -86]",0.650497626746,4,1.0,0.0,-44.0,38.6264158317,64.0,"[0.0, -100.0]",19
89,1.0,2,57.5847201956,"[68.0, -100.0]",-1.0,"[122, -120]",0.634642852121,1,1.0,1.0,-32.0,29.7321374946,64.0,"[100.0, -100.0]",18
90,1.0,2,50.960769225,"[-132.0, 0.0]",-5.0,"[-83, -14]",0.650796869886,1,1.0,1.0,-32.0,22.0227155455,64.0,"[-100.0, 0.0]",17
91,,2,,"[-144.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",16
92,1.0,2,61.3269924258,"[-144.0, -100.0]",-1.0,"[-88, -75]",0.534307195223,1,1.0,1.0,-44.0,27.7308492477,64.0,"[-100.0, -100.0]",15
93,-2.0,2,59.0338885726,"[132.0, 100.0]",0.0,"[86, 137]",0.616885660915,4,1.0,0.0,32.0,39.5600808897,64.0,"[100.0, 100.0]",14
94,1.0,2,46.6904701197,"[68.0, 0.0]",0.0,"[114, 8]",0.567694428377,1,1.0,1.0,-32.0,16.1245154966,64.0,"[100.0, 0.0]",13
95,1.0,2,60.5309838017,"[144.0, 0.0]",-5.0,"[84, -8]",0.65102911368,1,1.0,1.0,44.0,17.88854382,64.0,"[100.0, 0.0]",12
96,1.0,2,42.5440947724,"[68.0, 100.0]",-5.0,"[107, 83]",0.650430927984,1,1.0,1.0,-32.0,18.3847763109,64.0,"[100.0, 100.0]",11
97,1.0,2,43.0464865001,"[-44.0, 100.0]",0.0,"[-7, 122]",0.601962866262,1,1.0,1.0,-44.0,23.0867927612,64.0,"[0.0, 100.0]",10
98,1.0,2,40.249223595,"[-56.0, -100.0]",-5.0,"[-92, -82]",0.601010456099,1,1.0,1.0,44.0,19.6977156036,64.0,"[-100.0, -100.0]",9
99,1.0,2,46.1735855225,"[-68.0, 100.0]",0.0,"[-114, 96]",0.650539989583,1,1.0,1.0,32.0,14.5602197786,64.0,"[-100.0, 100.0]",8
100,1.0,2,50.6951674225,"[56.0, 100.0]",-1.0,"[105, 87]",0.635314947227,1,1.0,1.0,-44.0,13.9283882772,64.0,"[100.0, 100.0]",7
101,1.0,2,61.6846820532,"[44.0, 0.0]",-1.0,"[-15, -18]",0.599951087614,1,1.0,1.0,44.0,23.4307490277,64.0,"[0.0, 0.0]",6
102,1.0,2,50.5964425627,"[-44.0, 100.0]",-5.0,"[4, 116]",0.63448812312,1,1.0,1.0,-44.0,16.4924225025,64.0,"[0.0, 100.0]",5
103,1.0,2,45.6946386352,"[132.0, -100.0]",-5.0,"[90, -118]",0.600781517103,1,1.0,1.0,32.0,20.591260282,64.0,"[100.0, -100.0]",4
104,0.0,2,23.769728648,"[68.0, 100.0]",-1.0,"[90, 91]",0.583974031964,3,1.0,0.0,-32.0,13.4536240471,64.0,"[100.0, 100.0]",3
105,,2,,"[44.0, 0.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",2
106,-2.0,2,71.8470597867,"[68.0, -100.0]",0.0,"[127, -59]",0.63400951447,4,1.0,0.0,-32.0,49.0917508345,64.0,"[100.0, -100.0]",1
107,-2.0,2,61.2943716829,"[32.0, -100.0]",-1.0,"[-22, -71]",0.583653457346,4,1.0,0.0,32.0,36.4005494464,64.0,"[0.0, -100.0]",0
108,1.0,3,45.7055795281,"[-56.0, 100.0]",-5.0,"[-101, 108]",0.617833263939,1,1.0,1.0,44.0,8.0622577483,64.0,"[-100.0, 100.0]",35
109,1.0,3,67.7421582178,"[-144.0, 100.0]",0.0,"[-77, 90]",0.667946561705,1,1.0,1.0,-44.0,25.079872408,64.0,"[-100.0, 100.0]",34
110,1.0,3,35.7351367704,"[32.0, 0.0]",-5.0,"[-2, -11]",0.600750871701,1,1.0,1.0,32.0,11.1803398875,64.0,"[0.0, 0.0]",33
111,1.0,3,71.1125867902,"[44.0, 0.0]",0.0,"[-27, 4]",0.618456686963,1,1.0,1.0,44.0,27.2946881279,64.0,"[0.0, 0.0]",32
112,0.0,3,31.064449134,"[68.0, 100.0]",-5.0,"[94, 83]",0.584121249849,3,1.0,-4.0,-32.0,18.0277563773,64.0,"[100.0, 100.0]",31
113,1.0,3,37.483329628,"[-68.0, 100.0]",-1.0,"[-105, 94]",0.550327815348,1,1.0,1.0,32.0,7.81024967591,64.0,"[-100.0, 100.0]",30
114,,3,,"[-132.0, 0.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 0.0]",29
115,1.0,3,51.2445119013,"[132.0, -100.0]",0.0,"[81, -95]",0.684797310969,1,1.0,1.0,32.0,19.6468827044,64.0,"[100.0, -100.0]",28
116,-2.0,3,68.066144301,"[-32.0, -100.0]",0.0,"[35, -88]",0.635078497115,4,1.0,0.0,-32.0,37.0,64.0,"[0.0, -100.0]",27
117,-2.0,3,80.0562302385,"[-144.0, 0.0]",-5.0,"[-64, -3]",0.618310069898,4,1.0,0.0,-44.0,36.1247837364,64.0,"[-100.0, 0.0]",26
118,1.0,3,52.9244744896,"[-44.0, 100.0]",-1.0,"[5, 80]",0.600996335153,1,1.0,1.0,-44.0,20.6155281281,64.0,"[0.0, 100.0]",25
119,,3,,"[144.0, -100.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, -100.0]",24
120,,3,,"[-144.0, -100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",23
121,1.0,3,56.0,"[-56.0, -100.0]",0.0,"[-112, -100]",0.683823268744,1,1.0,1.0,44.0,12.0,64.0,"[-100.0, -100.0]",22
122,1.0,3,42.2965719651,"[68.0, 0.0]",-1.0,"[110, -5]",0.5678013867,1,1.0,1.0,-32.0,11.1803398875,64.0,"[100.0, 0.0]",21
123,,3,,"[-56.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[-100.0, 0.0]",20
124,,3,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",19
125,-1.0,3,6.0827625303,"[132.0, 100.0]",0.0,"[133, 106]",0.566736910725,2,1.0,0.0,32.0,33.5410196625,64.0,"[100.0, 100.0]",18
126,1.0,3,53.8516480713,"[-132.0, 100.0]",-5.0,"[-80, 86]",0.600067660213,1,1.0,1.0,-32.0,24.4131112315,64.0,"[-100.0, 100.0]",17
127,1.0,3,37.2021504755,"[32.0, 0.0]",-1.0,"[2, -22]",0.616519719129,1,1.0,1.0,32.0,22.0907220344,64.0,"[0.0, 0.0]",16
128,1.0,3,64.0312423743,"[-44.0, 100.0]",0.0,"[20, 102]",0.600975904963,1,1.0,1.0,-44.0,20.0997512422,64.0,"[0.0, 100.0]",15
129,1.0,3,43.0464865001,"[56.0, -100.0]",-5.0,"[93, -122]",0.617016354343,1,1.0,1.0,-44.0,23.0867927612,64.0,"[100.0, -100.0]",14
130,1.0,3,41.9761837236,"[32.0, -100.0]",-5.0,"[-9, -109]",0.567227537045,1,1.0,1.0,32.0,12.7279220614,64.0,"[0.0, -100.0]",13
131,,3,,"[-32.0, -100.0]",0.0,,,5,1.0,-7.0,-32.0,,64.0,"[0.0, -100.0]",12
132,-2.0,3,60.7453701939,"[-132.0, -100.0]",-1.0,"[-75, -79]",0.584183742409,4,1.0,0.0,-32.0,32.6496554346,64.0,"[-100.0, -100.0]",11
133,1.0,3,56.3648826842,"[-68.0, 100.0]",-1.0,"[-119, 124]",0.668016565265,1,1.0,1.0,32.0,30.61045573,64.0,"[-100.0, 100.0]",10
134,,3,,"[-44.0, 100.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",9
135,1.0,3,50.9215082259,"[144.0, -100.0]",-1.0,"[96, -117]",0.550236179726,1,1.0,1.0,44.0,17.4642491966,64.0,"[100.0, -100.0]",8
136,1.0,3,67.6017751246,"[-144.0, -100.0]",-5.0,"[-77, -91]",0.668432380888,1,1.0,1.0,-44.0,24.6981780705,64.0,"[-100.0, -100.0]",7
137,1.0,3,62.0,"[-56.0, 0.0]",-5.0,"[-118, 0]",0.600286383997,1,1.0,1.0,44.0,18.0,64.0,"[-100.0, 0.0]",6
138,1.0,3,60.0166643525,"[-32.0, 100.0]",-5.0,"[27, 111]",0.584289499093,1,1.0,1.0,-32.0,29.1547594742,64.0,"[0.0, 100.0]",5
139,1.0,3,32.0156211872,"[132.0, 0.0]",-5.0,"[101, -8]",0.583894113544,1,1.0,1.0,32.0,8.0622577483,64.0,"[100.0, 0.0]",4
140,1.0,3,39.8497176903,"[56.0, 100.0]",0.0,"[94, 88]",0.615943766315,1,1.0,1.0,-44.0,13.416407865,64.0,"[100.0, 100.0]",3
141,-2.0,3,70.9365914039,"[144.0, -100.0]",0.0,"[78, -74]",0.617487151409,4,1.0,0.0,44.0,34.0587727319,64.0,"[100.0, -100.0]",2
142,1.0,3,37.6961536499,"[-68.0, 0.0]",0.0,"[-103, -14]",0.63385508582,1,1.0,1.0,32.0,14.3178210633,64.0,"[-100.0, 0.0]",1
143,1.0,3,55.0817574157,"[-132.0, 100.0]",0.0,"[-77, 103]",0.68304541707,1,1.0,1.0,-32.0,23.1948270095,64.0,"[-100.0, 100.0]",0
144,,4,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",35
145,,4,,"[68.0, 0.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 0.0]",34
146,1.0,4,55.4436651025,"[-68.0, -100.0]",-5.0,"[-123, -93]",0.566879321472,1,1.0,1.0,32.0,24.0416305603,64.0,"[-100.0, -100.0]",33
147,-2.0,4,72.1110255093,"[-44.0, 100.0]",0.0,"[24, 76]",0.666979730129,4,1.0,0.0,-44.0,33.941125497,64.0,"[0.0, 100.0]",32
148,1.0,4,51.923019943,"[-44.0, -100.0]",-1.0,"[6, -86]",0.500739995623,1,1.0,1.0,-44.0,15.2315462117,64.0,"[0.0, -100.0]",31
149,1.0,4,60.0333240792,"[56.0, -100.0]",-5.0,"[116, -98]",0.566476725391,1,1.0,1.0,-44.0,16.1245154966,64.0,"[100.0, -100.0]",30
150,1.0,4,60.1331855135,"[144.0, 100.0]",-1.0,"[84, 104]",0.550550144631,1,1.0,1.0,44.0,16.4924225025,64.0,"[100.0, 100.0]",29
151,1.0,4,35.0570962859,"[32.0, 0.0]",-1.0,"[-3, 2]",0.601045307703,1,1.0,1.0,32.0,3.60555127546,64.0,"[0.0, 0.0]",28
152,-2.0,4,53.7401153702,"[144.0, 0.0]",0.0,"[106, 38]",0.54991290113,4,1.0,0.0,44.0,38.4707681233,64.0,"[100.0, 0.0]",27
153,1.0,4,53.1413210223,"[-132.0, -100.0]",0.0,"[-82, -118]",0.533302808064,1,1.0,1.0,-32.0,25.4558441227,64.0,"[-100.0, -100.0]",26
154,,4,,"[132.0, 100.0]",0.0,,,5,1.0,-7.0,32.0,,64.0,"[100.0, 100.0]",25
155,1.0,4,55.9464029228,"[-32.0, 100.0]",-5.0,"[17, 73]",0.600945860497,1,1.0,1.0,-32.0,31.9061122671,64.0,"[0.0, 100.0]",24
156,1.0,4,62.3698645181,"[44.0, 100.0]",0.0,"[-17, 113]",0.533269158332,1,1.0,1.0,44.0,21.400934559,64.0,"[0.0, 100.0]",23
157,1.0,4,45.0111097397,"[32.0, -100.0]",-5.0,"[-13, -101]",0.600825682515,1,1.0,1.0,32.0,13.0384048104,64.0,"[0.0, -100.0]",22
158,1.0,4,68.2641926635,"[144.0, 0.0]",-5.0,"[76, -6]",0.584108931595,1,1.0,1.0,44.0,24.7386337537,64.0,"[100.0, 0.0]",21
159,-2.0,4,66.2721661031,"[-32.0, 0.0]",0.0,"[34, -6]",0.567164744134,4,1.0,0.0,-32.0,34.5253530033,64.0,"[0.0, 0.0]",20
160,0.0,4,28.4429253067,"[-132.0, 0.0]",-5.0,"[-104, 5]",0.634942696197,3,1.0,-4.0,-32.0,6.40312423743,64.0,"[-100.0, 0.0]",19
161,1.0,4,49.7393204618,"[56.0, 100.0]",-5.0,"[99, 75]",0.550871019601,1,1.0,1.0,-44.0,25.0199920064,64.0,"[100.0, 100.0]",18
162,1.0,4,41.3037528561,"[132.0, 100.0]",-1.0,"[91, 105]",0.617094770423,1,1.0,1.0,32.0,10.295630141,64.0,"[100.0, 100.0]",17
163,,4,,"[56.0, 0.0]",-1.0,,,5,1.0,-7.0,-44.0,,64.0,"[100.0, 0.0]",16
164,1.0,4,39.0512483795,"[44.0, 100.0]",-1.0,"[6, 109]",0.600983716431,1,1.0,1.0,44.0,10.8166538264,64.0,"[0.0, 100.0]",15
165,1.0,4,38.2099463491,"[56.0, 0.0]",0.0,"[84, 26]",0.601103593945,1,1.0,1.0,-44.0,30.5286750449,64.0,"[100.0, 0.0]",14
166,1.0,4,53.0,"[132.0, -100.0]",0.0,"[79, -100]",0.600281877327,1,1.0,1.0,32.0,21.0,64.0,"[100.0, -100.0]",13
167,1.0,4,50.4479930225,"[-132.0, 100.0]",-1.0,"[-83, 88]",0.583246054128,1,1.0,1.0,-32.0,20.8086520467,64.0,"[-100.0, 100.0]",12
168,1.0,4,63.9531078213,"[-44.0, -100.0]",-1.0,"[13, -71]",0.584433111711,1,1.0,1.0,-44.0,31.7804971641,64.0,"[0.0, -100.0]",11
