,accuracy,block,penalDist,penaltyPos,penaltyVal,pokePos,pokeTime,pokeType,rewardVal,score,sepDist,targDist,targSize,targetPos,trial
172,1.0,4,40.0124980475,"[44.0, -100.0]",0.0,"[4, -99]",0.867219304899,1,1.0,1.0,44.0,4.12310562562,64.0,"[0.0, -100.0]",7
173,1.0,4,49.2544414241,"[-56.0, 0.0]",-1.0,"[-105, -5]",0.816637012758,1,1.0,1.0,44.0,7.07106781187,64.0,"[-100.0, 0.0]",6
174,-2.0,4,72.0277724215,"[-132.0, 0.0]",0.0,"[-60, -2]",0.834721388528,4,1.0,0.0,-32.0,40.049968789,64.0,"[-100.0, 0.0]",5
175,1.0,4,54.2309874518,"[-144.0, -100.0]",0.0,"[-94, -121]",0.734181128559,1,1.0,1.0,-44.0,21.8403296678,64.0,"[-100.0, -100.0]",4
176,1.0,4,41.4366987102,"[-56.0, 0.0]",-5.0,"[-97, -6]",0.800686997129,1,1.0,1.0,44.0,6.7082039325,64.0,"[-100.0, 0.0]",3
177,-2.0,4,58.8302643203,"[132.0, 100.0]",0.0,"[101, 150]",0.700764151406,4,1.0,0.0,32.0,50.0099990002,64.0,"[100.0, 100.0]",2
178,-2.0,4,55.5697759578,"[-68.0, -100.0]",-5.0,"[-116, -72]",0.634015222895,4,1.0,0.0,32.0,32.2490309932,64.0,"[-100.0, -100.0]",1
179,-2.0,4,67.5351760196,"[132.0, -100.0]",-5.0,"[72, -69]",0.533921123599,4,1.0,0.0,32.0,41.7731971484,64.0,"[100.0, -100.0]",0
180,1.0,5,43.965895874,"[32.0, 100.0]",0.0,"[-10, 113]",0.601084966329,1,1.0,1.0,32.0,16.4012194669,64.0,"[0.0, 100.0]",35
181,1.0,5,63.6003144646,"[44.0, 0.0]",-1.0,"[-17, 18]",0.467257221113,1,1.0,1.0,44.0,24.7588368063,64.0,"[0.0, 0.0]",34
182,,5,,"[32.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[0.0, 0.0]",33
183,,5,,"[-44.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 0.0]",32
184,,5,,"[68.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, 100.0]",31
185,,5,,"[44.0, 100.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 100.0]",30
186,1.0,5,62.6498204307,"[144.0, -100.0]",0.0,"[87, -74]",0.650587459793,1,1.0,1.0,44.0,29.0688837075,64.0,"[100.0, -100.0]",29
187,1.0,5,38.0525951809,"[-132.0, 100.0]",0.0,"[-94, 102]",0.617783089634,1,1.0,1.0,-32.0,6.32455532034,64.0,"[-100.0, 100.0]",28
188,,5,,"[-144.0, -100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, -100.0]",27
189,-2.0,5,92.7793080379,"[-144.0, 100.0]",-1.0,"[-52, 112]",0.634829728864,4,1.0,0.0,-44.0,49.4772675074,64.0,"[-100.0, 100.0]",26
190,,5,,"[-132.0, 0.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 0.0]",25
191,-2.0,5,69.2603782837,"[132.0, 0.0]",-1.0,"[66, 21]",0.633919982007,4,1.0,0.0,32.0,39.9624824054,64.0,"[100.0, 0.0]",24
192,1.0,5,36.1247837364,"[144.0, 100.0]",-1.0,"[108, 97]",0.71724565397,1,1.0,1.0,44.0,8.54400374532,64.0,"[100.0, 100.0]",23
193,,5,,"[68.0, -100.0]",-1.0,,,5,1.0,-7.0,-32.0,,64.0,"[100.0, -100.0]",22
194,1.0,5,34.7850542619,"[132.0, 0.0]",0.0,"[99, 11]",0.61691840936,1,1.0,1.0,32.0,11.0453610172,64.0,"[100.0, 0.0]",21
195,1.0,5,42.5440947724,"[-56.0, -100.0]",0.0,"[-95, -83]",0.717471888871,1,1.0,1.0,44.0,17.7200451467,64.0,"[-100.0, -100.0]",20
196,1.0,5,44.2718872424,"[-132.0, -100.0]",0.0,"[-90, -86]",0.58480896824,1,1.0,1.0,-32.0,17.2046505341,64.0,"[-100.0, -100.0]",19
197,1.0,5,51.9711458407,"[56.0, -100.0]",0.0,"[101, -74]",0.650453761802,1,1.0,1.0,-44.0,26.0192236625,64.0,"[100.0, -100.0]",18
198,1.0,5,64.0780773744,"[-144.0, -100.0]",-1.0,"[-85, -75]",0.63403595367,1,1.0,1.0,-44.0,29.1547594742,64.0,"[-100.0, -100.0]",17
199,1.0,5,38.0788655293,"[-132.0, -100.0]",-5.0,"[-95, -109]",0.617241688073,1,1.0,1.0,-32.0,10.295630141,64.0,"[-100.0, -100.0]",16
200,1.0,5,43.4165866922,"[-56.0, 100.0]",-5.0,"[-90, 73]",0.800681889639,1,1.0,1.0,44.0,28.7923600978,64.0,"[-100.0, 100.0]",15
201,1.0,5,43.1856457634,"[56.0, -100.0]",-5.0,"[99, -104]",0.65114057879,1,1.0,1.0,-44.0,4.12310562562,64.0,"[100.0, -100.0]",14
202,1.0,5,42.7551166529,"[132.0, 100.0]",-5.0,"[90, 108]",0.616537745693,1,1.0,1.0,32.0,12.8062484749,64.0,"[100.0, 100.0]",13
203,1.0,5,40.4969134626,"[32.0, -100.0]",-1.0,"[-2, -78]",0.634030846064,1,1.0,1.0,32.0,22.0907220344,64.0,"[0.0, -100.0]",12
204,1.0,5,40.718546143,"[32.0, 100.0]",-1.0,"[-5, 117]",0.733056563535,1,1.0,1.0,32.0,17.7200451467,64.0,"[0.0, 100.0]",11
205,1.0,5,43.0813184571,"[132.0, 100.0]",0.0,"[92, 116]",0.601824962068,1,1.0,1.0,32.0,17.88854382,64.0,"[100.0, 100.0]",10
206,-2.0,5,69.8569967863,"[44.0, 100.0]",0.0,"[-20, 128]",0.633482834673,4,1.0,0.0,44.0,34.4093010682,64.0,"[0.0, 100.0]",9
207,1.0,5,59.076221951,"[44.0, -100.0]",-1.0,"[-15, -97]",0.701207908452,1,1.0,1.0,44.0,15.2970585408,64.0,"[0.0, -100.0]",8
208,1.0,5,44.6430285711,"[32.0, 0.0]",-5.0,"[-11, -12]",0.633371670148,1,1.0,1.0,32.0,16.2788205961,64.0,"[0.0, 0.0]",7
209,1.0,5,58.0344725142,"[-56.0, 0.0]",-5.0,"[-114, 2]",0.733043343993,1,1.0,1.0,44.0,14.1421356237,64.0,"[-100.0, 0.0]",6
210,1.0,5,41.1946598481,"[-32.0, -100.0]",-5.0,"[9, -96]",0.718380133621,1,1.0,1.0,-32.0,9.8488578018,64.0,"[0.0, -100.0]",5
211,1.0,5,48.5077313425,"[-44.0, 100.0]",-5.0,"[4, 107]",0.683666736935,1,1.0,1.0,-44.0,8.0622577483,64.0,"[0.0, 100.0]",4
212,1.0,5,39.0,"[-32.0, 0.0]",-1.0,"[7, 0]",0.667398550315,1,1.0,1.0,-32.0,7.0,64.0,"[0.0, 0.0]",3
213,1.0,5,51.0783711565,"[-32.0, -100.0]",0.0,"[15, -80]",0.650359422201,1,1.0,1.0,-32.0,25.0,64.0,"[0.0, -100.0]",2
214,1.0,5,48.4664832642,"[-144.0, 100.0]",-1.0,"[-99, 118]",0.684097574907,1,1.0,1.0,-44.0,18.0277563773,64.0,"[-100.0, 100.0]",1
215,1.0,5,35.0570962859,"[56.0, 0.0]",0.0,"[91, -2]",0.666725854389,1,1.0,1.0,-44.0,9.21954445729,64.0,"[100.0, 0.0]",0
216,1.0,6,41.1946598481,"[68.0, -100.0]",-1.0,"[109, -104]",0.667124244152,1,1.0,1.0,-32.0,9.8488578018,64.0,"[100.0, -100.0]",35
217,1.0,6,50.2493781056,"[56.0, 0.0]",-3.0,"[106, -5]",0.734232805087,1,3.0,3.0,-44.0,7.81024967591,64.0,"[100.0, 0.0]",34
218,1.0,6,49.3355855342,"[144.0, 0.0]",-5.0,"[97, -15]",0.750807745964,1,1.0,1.0,44.0,15.2970585408,64.0,"[100.0, 0.0]",33
219,-1.0,6,11.1803398875,"[-68.0, 0.0]",0.0,"[-57, 2]",0.750063844491,2,1.0,0.0,32.0,43.0464865001,64.0,"[-100.0, 0.0]",32
220,1.0,6,39.2045915678,"[-68.0, -100.0]",-3.0,"[-107, -104]",0.735079458682,1,3.0,3.0,32.0,8.0622577483,64.0,"[-100.0, -100.0]",31
221,,6,,"[144.0, 0.0]",-1.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 0.0]",30
222,,6,,"[-32.0, 0.0]",-15.0,,,5,3.0,-7.0,-32.0,,64.0,"[0.0, 0.0]",29
223,1.0,6,47.6759897642,"[-32.0, 0.0]",0.0,"[15, 8]",0.56757364946,1,1.0,1.0,-32.0,17.0,64.0,"[0.0, 0.0]",28
224,,6,,"[-68.0, 0.0]",-1.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",27
225,,6,,"[-144.0, 0.0]",0.0,,,5,1.0,-7.0,-44.0,,64.0,"[-100.0, 0.0]",26
226,1.0,6,46.389654019,"[144.0, 0.0]",0.0,"[98, -6]",0.683913402259,1,1.0,1.0,44.0,6.32455532034,64.0,"[100.0, 0.0]",25
227,1.0,6,46.872166581,"[-132.0, 100.0]",0.0,"[-86, 109]",0.766735829064,1,1.0,1.0,-32.0,16.6433169771,64.0,"[-100.0, 100.0]",24
228,,6,,"[-44.0, 100.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 100.0]",23
229,1.0,6,42.1544778167,"[44.0, 100.0]",-15.0,"[5, 84]",0.717794566648,1,3.0,3.0,44.0,16.7630546142,64.0,"[0.0, 100.0]",22
230,1.0,6,33.8378486314,"[32.0, 0.0]",-3.0,"[0, 11]",0.682960691629,1,3.0,3.0,32.0,11.0,64.0,"[0.0, 0.0]",21
231,1.0,6,36.1386219992,"[132.0, -100.0]",-5.0,"[97, -109]",0.567363338196,1,1.0,1.0,32.0,9.48683298051,64.0,"[100.0, -100.0]",20
232,1.0,6,40.718546143,"[144.0, 100.0]",-5.0,"[107, 117]",0.667889176751,1,1.0,1.0,44.0,18.3847763109,64.0,"[100.0, 100.0]",19
233,1.0,6,39.9249295554,"[-32.0, 100.0]",-1.0,"[5, 115]",0.60032784543,1,1.0,1.0,-32.0,15.8113883008,64.0,"[0.0, 100.0]",18
234,,6,,"[-132.0, 100.0]",-5.0,,,5,1.0,-7.0,-32.0,,64.0,"[-100.0, 100.0]",17
235,1.0,6,32.6955654485,"[-68.0, 0.0]",-3.0,"[-98, 13]",0.650566428667,1,3.0,3.0,32.0,13.152946438,64.0,"[-100.0, 0.0]",16
236,1.0,6,44.283179651,"[56.0, -100.0]",0.0,"[100, -95]",0.634632036206,1,1.0,1.0,-44.0,5.0,64.0,"[100.0, -100.0]",15
237,1.0,6,49.0306026885,"[-56.0, -100.0]",-15.0,"[-104, -90]",0.716703350889,1,3.0,3.0,44.0,10.7703296143,64.0,"[-100.0, -100.0]",14
238,1.0,6,53.2353266168,"[32.0, 100.0]",-3.0,"[-15, 75]",0.701629132149,1,3.0,3.0,32.0,29.1547594742,64.0,"[0.0, 100.0]",13
239,1.0,6,42.1070065429,"[-144.0, -100.0]",-5.0,"[-102, -97]",0.650412000017,1,1.0,1.0,-44.0,3.60555127546,64.0,"[-100.0, -100.0]",12
240,-2.0,6,66.4003012041,"[32.0, -100.0]",-5.0,"[-21, -60]",0.649904248188,4,1.0,0.0,32.0,45.1774279923,64.0,"[0.0, -100.0]",11
241,,6,,"[44.0, 0.0]",-5.0,,,5,1.0,-7.0,44.0,,64.0,"[0.0, 0.0]",10
242,1.0,6,50.960769225,"[-56.0, 0.0]",-1.0,"[-105, 14]",0.583337990334,1,1.0,1.0,44.0,14.8660687473,64.0,"[-100.0, 0.0]",9
243,1.0,6,44.0454310911,"[68.0, 0.0]",-1.0,"[112, 2]",0.617887043511,1,1.0,1.0,-32.0,12.1655250606,64.0,"[100.0, 0.0]",8
244,1.0,6,66.8505796534,"[-44.0, -100.0]",-3.0,"[18, -75]",0.718083895044,1,3.0,3.0,-44.0,30.8058436015,64.0,"[0.0, -100.0]",7
245,-2.0,6,70.1783442381,"[-144.0, -100.0]",0.0,"[-85, -62]",0.60035728896,4,1.0,0.0,-44.0,40.8533964316,64.0,"[-100.0, -100.0]",6
246,1.0,6,34.1320963318,"[68.0, 0.0]",-5.0,"[97, 18]",0.701150223031,1,1.0,1.0,-32.0,18.2482875909,64.0,"[100.0, 0.0]",5
247,1.0,6,60.440052945,"[68.0, 100.0]",-15.0,"[126, 117]",0.734163702815,1,3.0,3.0,-32.0,31.064449134,64.0,"[100.0, 100.0]",4
248,1.0,6,61.0,"[132.0, 100.0]",0.0,"[72, 89]",0.717082512332,1,1.0,1.0,32.0,30.083217913,64.0,"[100.0, 100.0]",3
249,1.0,6,52.172789843,"[-56.0, 0.0]",-15.0,"[-107, -11]",0.700708569027,1,3.0,3.0,44.0,13.0384048104,64.0,"[-100.0, 0.0]",2
250,1.0,6,62.0725382114,"[-144.0, -100.0]",-1.0,"[-82, -97]",0.566815326805,1,1.0,1.0,-44.0,18.2482875909,64.0,"[-100.0, -100.0]",1
251,1.0,6,49.3659801888,"[-144.0, -100.0]",-1.0,"[-95, -94]",0.584460151731,1,1.0,1.0,-44.0,7.81024967591,64.0,"[-100.0, -100.0]",0
252,1.0,7,48.1663783152,"[-68.0, 100.0]",-3.0,"[-116, 96]",0.767414533882,1,3.0,3.0,32.0,16.4924225025,64.0,"[-100.0, 100.0]",35
253,,7,,"[-68.0, 0.0]",-5.0,,,5,1.0,-7.0,32.0,,64.0,"[-100.0, 0.0]",34
254,1.0,7,48.3735464898,"[-132.0, 100.0]",-5.0,"[-84, 106]",0.70109494112,1,1.0,1.0,-32.0,17.0880074906,64.0,"[-100.0, 100.0]",33
255,1.0,7,44.4072066223,"[-132.0, 100.0]",-1.0,"[-88, 106]",0.733768016915,1,1.0,1.0,-32.0,13.416407865,64.0,"[-100.0, 100.0]",32
256,1.0,7,49.6487663492,"[32.0, -100.0]",-1.0,"[-17, -92]",0.717428324395,1,1.0,1.0,32.0,18.7882942281,64.0,"[0.0, -100.0]",31
257,1.0,7,41.0,"[-44.0, 0.0]",-1.0,"[-3, 0]",0.617447492783,1,1.0,1.0,-44.0,3.0,64.0,"[0.0, 0.0]",30
258,1.0,7,56.5685424949,"[-56.0, -100.0]",-5.0,"[-112, -92]",0.73415799439,1,1.0,1.0,44.0,14.4222051019,64.0,"[-100.0, -100.0]",29
259,1.0,7,54.7083174664,"[-44.0, 100.0]",-5.0,"[3, 72]",0.700085746939,1,1.0,1.0,-44.0,28.1602556807,64.0,"[0.0, 100.0]",28
260,1.0,7,37.5765884561,"[-44.0, 100.0]",0.0,"[-10, 84]",0.817127338727,1,1.0,1.0,-44.0,18.8679622641,64.0,"[0.0, 100.0]",27
261,1.0,7,61.2045749924,"[144.0, 100.0]",-1.0,"[83, 95]",0.733389756875,1,1.0,1.0,44.0,17.7200451467,64.0,"[100.0, 100.0]",26
262,1.0,7,44.1021541424,"[44.0, 100.0]",0.0,"[0, 97]",0.651033920818,1,1.0,1.0,44.0,3.0,64.0,"[0.0, 100.0]",25
263,1.0,7,42.9534631898,"[56.0, 0.0]",0.0,"[95, 18]",0.734168209485,1,1.0,1.0,-44.0,18.6815416923,64.0,"[100.0, 0.0]",24
264,1.0,7,59.0084739677,"[144.0, -100.0]",-15.0,"[85, -101]",0.768382867682,1,3.0,3.0,44.0,15.0332963784,64.0,"[100.0, -100.0]",23
265,,7,,"[144.0, 100.0]",0.0,,,5,1.0,-7.0,44.0,,64.0,"[100.0, 100.0]",22
266,1.0,7,42.201895692,"[56.0, 0.0]",-5.0,"[97, 10]",0.717040750547,1,1.0,1.0,-44.0,10.4403065089,64.0,"[100.0, 0.0]",21
267,1.0,7,32.2024843762,"[132.0, -100.0]",-5.0,"[103, -86]",0.716774856788,1,1.0,1.0,32.0,14.3178210633,64.0,"[100.0, -100.0]",20
268,0.0,7,31.1448230048,"[68.0, -100.0]",0.0,"[99, -97]",0.683630683576,3,1.0,1.0,-32.0,3.16227766017,64.0,"[100.0, -100.0]",19
269,-2.0,7,64.6219776856,"[-132.0, 100.0]",-1.0,"[-72, 124]",0.851680598338,4,1.0,0.0,-32.0,36.8781778292,64.0,"[-100.0, 100.0]",18
270,1.0,7,47.2652091924,"[-32.0, 0.0]",-3.0,"[15, 5]",0.700503665721,1,3.0,3.0,-32.0,15.8113883008,64.0,"[0.0, 0.0]",17
271,1.0,7,34.7131099154,"[32.0, 100.0]",-1.0,"[-2, 93]",0.817230090848,1,1.0,1.0,32.0,7.28010988928,64.0,"[0.0, 100.0]",16
272,1.0,7,48.3735464898,"[-44.0, -100.0]",-3.0,"[-2, -76]",0.750454122433,1,3.0,3.0,-44.0,24.0831891576,64.0,"[0.0, -100.0]",15
273,1.0,7,49.0917508345,"[-68.0, -100.0]",0.0,"[-117, -103]",0.835306655033,1,1.0,1.0,32.0,17.2626765016,64.0,"[-100.0, -100.0]",14
274,1.0,7,64.9384323802,"[44.0, 0.0]",-1.0,"[-20, -11]",0.734190442367,1,1.0,1.0,44.0,22.825424421,64.0,"[0.0, 0.0]",13
275,1.0,7,41.9761837236,"[-56.0, 100.0]",0.0,"[-97, 109]",0.834877018933,1,1.0,1.0,44.0,9.48683298051,64.0,"[-100.0, 100.0]",12
276,1.0,7,51.6236379966,"[44.0, 0.0]",-15.0,"[-7, 8]",0.851925761206,1,3.0,3.0,44.0,10.6301458127,64.0,"[0.0, 0.0]",11
277,1.0,7,48.0936586256,"[144.0, 100.0]",-15.0,"[96, 103]",0.767318992526,1,3.0,3.0,44.0,5.0,64.0,"[100.0, 100.0]",10
278,1.0,7,46.3249392876,"[132.0, 100.0]",-1.0,"[87, 111]",0.784143603058,1,1.0,1.0,32.0,17.0293863659,64.0,"[100.0, 100.0]",9
279,1.0,7,47.1274866718,"[132.0, -100.0]",-3.0,"[87, -86]",0.767214738065,1,3.0,3.0,32.0,19.1049731745,64.0,"[100.0, -100.0]",8
280,1.0,7,52.3259018078,"[-144.0, 0.0]",0.0,"[-97, 23]",0.750348666217,1,1.0,1.0,-44.0,23.1948270095,64.0,"[-100.0, 0.0]",7
281,1.0,7,56.0446250768,"[32.0, -100.0]",0.0,"[-22, -85]",0.768394284649,1,1.0,1.0,32.0,26.6270539114,64.0,"[0.0, -100.0]",6
282,1.0,7,43.0116263352,"[-32.0, -100.0]",-5.0,"[11, -101]",0.684387203655,1,1.0,1.0,-32.0,11.0453610172,64.0,"[0.0, -100.0]",5
283,1.0,7,43.1740662898,"[-32.0, 100.0]",-3.0,"[10, 90]",0.716994782444,1,3.0,3.0,-32.0,14.1421356237,64.0,"[0.0, 100.0]",4
284,1.0,7,49.9799959984,"[68.0, -100.0]",-15.0,"[115, -83]",0.767809919431,1,3.0,3.0,-32.0,22.6715680975,64.0,"[100.0, -100.0]",3
285,1.0,7,57.706152185,"[-144.0, 0.0]",-1.0,"[-87, 9]",0.717266384512,1,1.0,1.0,-44.0,15.8113883008,64.0,"[-100.0, 0.0]",2
286,,7,,"[-44.0, 0.0]",-5.0,,,5,1.0,-7.0,-44.0,,64.0,"[0.0, 0.0]",1
287,1.0,7,39.8120584748,"[-32.0, -100.0]",0.0,"[4, -83]",0.851651154691,1,1.0,1.0,-32.0,17.4642491966,64.0,"[0.0, -100.0]",0
